,code,employee,homepage,hq_address,ics,market,name
205,145990,"1,267 (2017/12)",http://www.samyangcorp.com,서울특별시 종로구 종로33길 31 (연지동),음식료,KOSPI,삼양사
206,003300,600 (2017/12),http://www.hanil.com,서울시 강남구 강남대로 330,비금속,KOSPI,한일시멘트
207,105630,586 (2017/12),http://www.hansae.com,서울시 영등포구 영등포구 은행로 29 (정우빌딩 5층),섬유의복,KOSPI,한세실업
208,018670,383 (2017/12),http://www.skgas.co.kr,경기도 성남시 분당구 판교로 332 ECO Hub,유통업,KOSPI,SK가스
209,001430,"1,498 (2017/12)",http://www.seahbesteel.co.kr,"서울시 마포구 양화로 45 28,29층",철강금속,KOSPI,세아베스틸
210,214980, (),http://www.samsungfund.com,서울특별시 중구 세종대로 55 삼성생명빌딩 23층 삼성자산운용,미분류,KOSPI,KODEX 단기채권PLUS
211,085620,"1,002 (2017/12)",http://life.miraeasset.com,서울특별시 영등포구 국제금융로 56 미래에셋대우빌딩,보험업,KOSPI,미래에셋생명
212,157450, (),http://tigeretf.com,서울 중구 수하동 67번지 미래에셋 센터원빌딩,미분류,KOSPI,TIGER 단기통안채
213,284740, (2017/12),http://www.cuckoo.co.kr,경기도 시흥시 엠티브이북로 349(정왕동),서비스업,KOSPI,쿠쿠홈시스
214,010780,"1,261 (2017/12)",http://www.isdongseo.co.kr,서울시 강남구 영동대로 741 은성빌딩,비금속,KOSPI,아이에스동서
215,001680,"5,294 (2017/12)",http://www.daesang.com,서울시 동대문구 천호대로 26 대상빌딩 (신설동 96-48),음식료,KOSPI,대상
216,000370,"3,361 (2017/12)",http://www.hwgeneralins.com,서울시 영등포구 여의대로 56 (여의도동),보험업,KOSPI,한화손해보험
217,145720,378 (2017/12),http://www.dentium.co.kr,"서울특별시 강남구 테헤란로87길 21, 3층(삼성동, 동성빌딩)",의료정밀,KOSPI,덴티움
218,032350,325 (2017/12),http://www.lottetour.com,서울시 종로구 세종대로 149 광화문빌딩,서비스업,KOSPI,롯데관광개발
219,003470,"1,683 (2017/12)",http://www.yuantakorea.com,서울시 중구 을지로 76,증권,KOSPI,유안타증권
220,069660, (),,,미분류,KOSPI,KOSEF 200
221,000640,300 (2017/12),http://www.donga.co.kr,서울시 동대문구 천호대로 64,기타금융업,KOSPI,동아쏘시오홀딩스
222,007570,623 (2017/12),http://www.ilyang.co.kr,경기도 용인시 기흥구 하갈로 110 (하갈동),의약품,KOSPI,일양약품
223,093050,"1,009 (2017/12)",http://www.lfcorp.com,서울시 강남구 언주로 870 (신사동),섬유의복,KOSPI,LF
224,014680,427 (2017/12),http://www.hansolchemical.com,서울특별시 강남구 테헤란로 513 K Tower 7F/8F,화학,KOSPI,한솔케미칼
225,009410,"1,226 (2017/12)",http://www.taeyoung.com,경기도 일산동구 정발산로 24,건설업,KOSPI,태영건설
226,020000,"1,049 (2017/12)",http://www.handsome.co.kr,서울시 강남구 도산대로 523(청담동),섬유의복,KOSPI,한섬
227,009450,944 (2017/12),http://www.kdnavien.co.kr,경기도 평택시 서탄면 수월암길 95,전기전자,KOSPI,경동나비엔
228,267260,"2,809 (2017/12)",http://www.hyundai-elec.com,서울특별시 종로구 율곡로 75,전기전자,KOSPI,현대일렉트릭
229,049770,"3,309 (2017/12)",http://www.dongwonfnb.com,"서울특별시 서초구 마방로 68, 동원빌딩 (양재동)",음식료,KOSPI,동원F&B
230,024720,73 (2017/12),http://www.kolmar.co.kr,세종시 전의면 덕고개길 12-11,기타금융업,KOSPI,한국콜마홀딩스
231,000070,144 (2017/12),http://www.samyang.com,서울시 종로구 종로33길 31,기타금융업,KOSPI,삼양홀딩스
232,002270,"2,128 (2017/12)",http://www.lottefoods.co.kr,서울특별시 영등포구 양평로21길 10 (양평동5가),음식료,KOSPI,롯데푸드
233,105190, (),,,미분류,KOSPI,KINDEX 200
234,007460,114 (2017/12),http://www.kicltd.co.kr,"경기도 성남시 중원구 둔촌대로 545 경기도 성남시 중원구 둔촌대로545, 비2층 (상대원동, 한라시그마밸리)",기계,KOSPI,에이프로젠 KIC
235,005850,"2,228 (2017/12)",http://www.slworld.com,대구시 북구 노원로 85 (노원동 3가),운수장비,KOSPI,에스엘
236,280360, (2017/12),http://www.lotteconf.co.kr,서울특별시 영등포구 양평로21길 10,음식료,KOSPI,롯데제과
237,009970,10 (2017/12),http://www.youngone.co.kr,서울시 중구 만리재로 159,기타금융업,KOSPI,영원무역홀딩스
238,034830,181 (2017/12),http://www.koreit.co.kr,서울시 강남구 테헤란로 309 (역삼동 702-2),기타금융업,KOSPI,한국토지신탁
239,066575,"37,700 (2017/12)",http://www.lge.co.kr,서울시 영등포구 여의대로 128 LG트윈타워,전기전자,KOSPI,LG전자우
240,108670,"3,020 (2017/12)",http://www.lghausys.co.kr,서울시 영등포구 국제금융로 10 국제금융센터(One IFC),화학,KOSPI,LG하우시스
241,004430,619 (2017/12),http://www.songwon.com,울산광역시 남구 장생포로 83 (여천동),화학,KOSPI,송원산업
242,272580, (),http://www.tigeretf.com,"서울특별시 종로구 종로 33 그랑서울 TOWER1, 12층",미분류,KOSPI,TIGER 단기채권액티브
243,114800, (),,,미분류,KOSPI,KODEX 인버스
244,042700,550 (2017/12),http://www.hanmisemi.com,인천시 서구 가좌로30번길 14,기계,KOSPI,한미반도체
245,003620,"4,919 (2017/12)",http://www.smotor.com,경기도 평택시 동삭로 455-12 (칠괴동),운수장비,KOSPI,쌍용차
246,003540,"1,522 (2017/12)",http://www.daishin.com,서울특별시 중구 삼일대로 343 저동1가 대신파이낸스센터,증권,KOSPI,대신증권
247,278540, (),http://www.kodex.com,서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용,미분류,KOSPI,KODEX MSCI Korea TR
248,034310,34 (2017/12),http://www.nice.co.kr,서울시 영등포구 국회대로74길 4 (여의도동) 나이스그룹 3사옥,기타금융업,KOSPI,NICE
249,007700,375 (2017/12),http://www.fnf.co.kr,"서울시 강남구 언주로 541(역삼동, 에프앤에프빌딩)",섬유의복,KOSPI,F&F
250,005500,653 (2017/12),http://www.samjinpharm.co.kr,서울시 마포구 와우산로 121,의약품,KOSPI,삼진제약
251,019680,"2,554 (2017/12)",http://www.daekyo.com,서울시 관악구 보라매로 3길 23(보라매동 729-21)  대교타워,서비스업,KOSPI,대교
252,005880,362 (2017/12),http://www.korealines.co.kr,서울특별시 강서구 마곡중앙8로 78 에스엠알엔디센터,운수창고,KOSPI,대한해운
253,025860,433 (2017/12),http://www.nhchem.co.kr,서울특별시 강남구 테헤란로113길 15 (삼성동),화학,KOSPI,남해화학
254,000990,"1,999 (2017/12)",http://www.dongbuhitek.co.kr,"서울특별시 강남구 테헤란로 432, 동부금융센터 (대치동)",전기전자,KOSPI,DB하이텍
255,029530,775 (2017/12),http://www.sindoh.com,서울시 성동구 성수이로24길 3,전기전자,KOSPI,신도리코
256,00680K,"4,670 (2017/12)",http://www.miraeassetdaewoo.com,서울특별시 중구 을지로5길 26 미래에셋 센터원빌딩 이스트타워,증권,KOSPI,미래에셋대우2우B
257,096760,163 (2017/12),http://www.jw-holdings.co.kr,서울시 서초구 남부순환로 2477 (서초동),기타금융업,KOSPI,JW홀딩스
258,002020,98 (2017/12),http://www.kolon.com,"경기도 과천시 코오롱로 11, 코오롱타워 (별양동)",기타금융업,KOSPI,코오롱
259,123890,169 (2017/12),http://www.kait.com,서울특별시 강남구 테헤란로 306 (역삼동 706-1) 카이트타워,기타금융업,KOSPI,한국자산신탁
260,037560,"1,106 (2017/12)",http://www.cjhellovision.com,"서울특별시 마포구 월드컵북로56길 19 6층(상암동, 드림타워)",서비스업,KOSPI,CJ헬로
261,005180,"1,617 (2017/12)",http://www.bing.co.kr,경기도 남양주시 미금로65번길 45 (도농동),음식료,KOSPI,빙그레
262,003230,"1,371 (2017/12)",http://www.samyangfood.co.kr,서울시 성북구 오패산로3길 104,음식료,KOSPI,삼양식품
263,019170,770 (2017/12),http://www.shinpoong.co.kr,경기도 안산시 단원구 원시로 7 (목내동),의약품,KOSPI,신풍제약
264,002240,960 (2017/12),http://www.kiswire.com,부산시 수영구 구락로 150,철강금속,KOSPI,고려제강
265,025620,162 (2017/12),http://www.jayjun.kr,인천광역시 남동구 남동대로 405 (남촌동 614),화학,KOSPI,제이준코스메틱
266,232080, (),http://www.tigeretf.com,서울특별시 중구 을지로5길 26 미래에셋 센터원,미분류,KOSPI,TIGER 코스닥150
267,241590,4 (2017/12),http://www.hsenterprise.co.kr,"부산광역시 연제구 중앙대로 1079 장천빌딩 6층(연산동, 장천빌딩)",기타금융업,KOSPI,화승엔터프라이즈
268,053210,328 (2017/12),http://www.ktskylife.co.kr,"서울특별시 마포구 매봉산로 75 8층, 9층",서비스업,KOSPI,스카이라이프
269,000815,"5,838 (2017/12)",http://www.samsungfire.com,서울특별시 서초구 서초대로74길 14 (서초동),보험업,KOSPI,삼성화재우
270,112610,82 (2017/12),http://www.cswind.com,충청남도 천안시 서북구 성정동 1519 백석대학빌딩 4층,기계,KOSPI,씨에스윈드
271,064960,834 (2017/12),http://www.sntmotiv.com,부산시 기장군 철마면 여락송정로 363,운수장비,KOSPI,S&T모티브
272,192530,"1,660 (2017/12)",http://www.kjbank.com,광주광역시 동구 제봉로 225,은행,KOSPI,광주은행
273,017810,350 (2017/12),http://www.pulmuone.co.kr,충북 음성군 대소면 삼양로 730-27,기타금융업,KOSPI,풀무원
274,192400,"1,275 (2017/12)",http://www.cuckoo.co.kr,경상남도 양산시 유산공단2길 14(교동),전기전자,KOSPI,쿠쿠홀딩스
275,031440,"4,602 (2017/12)",http://www.shinsegaefood.com,"서울특별시 성동구 성수일로 56 성수동BY센터 4-7층(성수동2가, 백영 성수빌딩)",서비스업,KOSPI,신세계푸드
276,002210,330 (2017/12),http://www.dongsung-pharm.co.kr,서울시 도봉구 도봉로 683,의약품,KOSPI,동성제약
277,079430,486 (2017/12),http://www.hyundailivart.co.kr,경기도 용인시 처인구 남사면 경기동로 316,미분류,KOSPI,현대리바트
278,278530, (),http://www.kodex.com,서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용,미분류,KOSPI,KODEX 200TR
279,007630,28 (2017/12),http://www.gsinstrument.com,서울특별시 강남구 테헤란로 142 아크플레이스(구. 캐피탈타워) 10층,전기전자,KOSPI,폴루스바이오팜
280,001820,359 (2017/12),http://www.samwha.co.kr/capacitor,경기도 용인시 처인구 남사면 경기동로 227,전기전자,KOSPI,삼화콘덴서
281,025540,"1,221 (2017/12)",http://www.ket.com,인천시 연수구 갯벌로 38,전기전자,KOSPI,한국단자
282,001720,617 (2017/12),http://www.shinyoung.com,서울시 영등포구 국제금융로 8길 16 신영증권빌딩,증권,KOSPI,신영증권
283,273130, (),http://www.kodex.com,서울특별시 서초구 서초대로74길 11 삼성전자빌딩 17층 삼성자산운용,미분류,KOSPI,KODEX 종합채권(AA-이상)액티브
284,249420,"1,392 (2017/12)",http://www.ildong.com,서울특별시 서초구 바우뫼로27길 2,의약품,KOSPI,일동제약
285,060980,278 (2017/12),http://www.hallaholdings.com,경기도 용인시 기흥구 기흥단지로 46,기타금융업,KOSPI,한라홀딩스
286,003850,"1,065 (2017/12)",http://www.boryung.co.kr,서울특별시 종로구 창경궁로 136 (원남동),의약품,KOSPI,보령제약
287,058650,49 (2017/12),http://www.seahholdings.co.kr,서울시 마포구 양화로 45,기타금융업,KOSPI,세아홀딩스
288,003530,"1,000 (2017/12)",http://www.hanwhawm.com,서울시 영등포구 여의대로 56,증권,KOSPI,한화투자증권
289,009290,"1,007 (2017/12)",http://www.ekdp.com,"서울특별시 서초구 서초중앙로 85, 가산빌딩 3~8층 (서초동)",의약품,KOSPI,광동제약
290,072710,6 (2017/12),http://www.nongshimholdings.co.kr,서울시 동작구  여의대방로 112 (신대방동 370 농심빌딩),기타금융업,KOSPI,농심홀딩스
291,033920,616 (2017/12),"http://www.muhak.co.kr,  www.joeunday",경남 창원시 마산회원구 봉암공단2길 6,음식료,KOSPI,무학
292,002390,915 (2017/12),http://www.handok.co.kr,서울특별시 강남구 테헤란로 132 (역삼동),의약품,KOSPI,한독
293,126560,426 (2017/12),http://www.hcn.co.kr,"서울특별시 서초구 반포대로 19, 에이치씨엔빌딩 (서초동)",서비스업,KOSPI,현대에이치씨엔
294,271980,936 (2017/12),http://www.jeilpharm.co.kr,서울특별시 서초구 사평대로 343,의약품,KOSPI,제일약품
295,033270,832 (2017/12),http://www.kup.co.kr,세종시 전동면 노장공단길 25-23,의약품,KOSPI,유나이티드제약
296,003920,"2,488 (2017/12)",http://www.namyangi.com,서울특별시 강남구 도산대로 240 1964빌딩,음식료,KOSPI,남양유업
297,500019, (),http://www.shinhaninvest.com,서울 영등포구 여의도동 23-2 신한금융투자타워,미분류,KOSPI,신한 레버리지 WTI원유 선물 ETN(H)
298,034120,"1,194 (2017/12)",http://www.sbs.co.kr,서울시 양천구 목동서로 161,서비스업,KOSPI,SBS
299,016580,443 (2017/12),http://www.whanin.co.kr,"서울특별시 송파구 법원로6길 11 (문정동, 환인빌딩)",의약품,KOSPI,환인제약
300,138250,426 (2017/12),http://pr.nsmall.com,경기도 성남시 분당구 판교로228번길 15 NS홈쇼핑,유통업,KOSPI,엔에스쇼핑
301,011690,176 (2017/12),http://www.yuyang.co.kr,경기도 화성시 팔탄면 율암길 223,전기전자,KOSPI,유양디앤유
302,234080,275 (2017/12),http://www.jw-lifescience.co.kr,"충청남도 당진시 송악읍 한진1길 28 (한진리, 제이더블유생명과학주식회사)",의약품,KOSPI,JW생명과학
303,003030,734 (2017/12),http://www.seahsteel.co.kr,서울시 마포구 양화로 45,철강금속,KOSPI,세아제강
304,004690,757 (2017/12),http://www.samchully.co.kr,서울시 영등포구 국제금융로6길 42,전기가스,KOSPI,삼천리
305,210980,130 (2017/12),http://www.skdnd.com,경기도 성남시 분당구 판교로 332 (삼평동),서비스업,KOSPI,SK디앤디
306,006120,"1,726 (2017/12)",http://www.skchemicals.com,경기도 성남시 분당구 판교로 332,기타금융업,KOSPI,SK디스커버리
307,001520,463 (2017/12),http://www.tongyanginc.co.kr,서울특별시 영등포구 국제금융로2길 24,비금속,KOSPI,동양
308,161000,255 (2017/12),,서울시 구로구 공원로 7 (구로동),화학,KOSPI,애경유화
309,004490,926 (2017/12),http://www.gbattery.com,서울특별시 강남구 선릉로 433 (역삼동),전기전자,KOSPI,세방전지
310,006060,387 (2017/12),http://www.hsi.co.kr,"부산시 연제구 중앙대로 1079 (연산동, 장천빌딩6층)",화학,KOSPI,화승인더
311,036580,392 (2017/12),http://www.farmsco.com,경기도 안성시 미양면 제2공단4길 33,음식료,KOSPI,팜스코
312,078520,357 (2017/12),http://www.able-cnc.com,"서울특별시 서초구 서초대로38길 12 13층 (서초동, 마제스타시티타워원)",화학,KOSPI,에이블씨엔씨
313,008730,857 (2017/12),http://www.youlchon.com,서울시 동작구 여의대방로 112 (신대방동),화학,KOSPI,율촌화학
314,014830,452 (2017/12),http://www.unid.co.kr,서울시 중구 을지로5길 19 페럼타워 17층,화학,KOSPI,유니드
315,002960,111 (2017/12),http://www.shell.co.kr,부산시 남구 신선로 250,화학,KOSPI,한국쉘석유
316,033660,463 (2017/12),http://www.ajucapital.co.kr,대전시 서구 대덕대로 239,기타금융업,KOSPI,아주캐피탈
317,281820, (2017/12),http://www.kctech.co.kr,경기도 안성시 미양면 제2공단3길 30,의료정밀,KOSPI,케이씨텍
318,017390,533 (2017/12),http://www.seoulgas.co.kr,서울시 강서구 공항대로 607,전기가스,KOSPI,서울가스
319,101530,"2,363 (2017/12)",http://www.ht.co.kr,충청남도 천안시 서북구 성거읍 천흥8길 67-26 해태제과식품(주),음식료,KOSPI,해태제과식품
320,102460,365 (2017/12),http://www.reyonpharm.co.kr,"서울특별시 강남구 영동대로 416 8층 (대치동, 코스모타워)",의약품,KOSPI,이연제약
321,004380,588 (2017/12),http://www.samickthk.co.kr,대구시 달서구 성서동로 163,기계,KOSPI,삼익THK
322,030790,328 (2017/12),http://www.tongyangnetworks.com,"서울특별시 송파구 백제고분로 69   (잠실동, 애플타워)",서비스업,KOSPI,동양네트웍스
323,011810,118 (2017/12),http://www.stx.co.kr,경남 창원시 성산구 중앙대로 105,유통업,KOSPI,STX
324,074610,81 (2017/12),http://www.en3.co.kr,경기도 화성시 비봉면 현대기아로 818-11,기계,KOSPI,나노메딕스
325,009580,631 (2017/12),http://www.moorim.co.kr,울산시 울주군 온산읍 우봉길 3-36,종이목재,KOSPI,무림P&P
326,017940,261 (2017/12),http://www.e1.co.kr,"서울특별시 강남구 영동대로 511, 아셈타워 13,14층 (삼성동)",유통업,KOSPI,E1
327,000400,"1,656 (2017/12)",http://www.lotteins.co.kr,서울시 중구 소월로 3(남창동),보험업,KOSPI,롯데손해보험
328,004870,"1,358 (2017/12)",http://www.twayholdings.com,서울시 성동구 아차산로 153 7층,전기전자,KOSPI,티웨이홀딩스
329,010050,110 (2017/12),http://www.wooriib.com,광주광역시 동구 금남로 182 (금남로5가),기타금융업,KOSPI,우리종금
