,code,m_ics,w_ics,year,total_asset,lt_debt,lt_borrowing,current_asset,current_liabilities,shareholder_equity,stock_issued,intangible_asset,operating_income,extra_income,total_sales,gross_profit,cogs,cf_operation
3468,900090,미분류,종이와목재,2015,3903.2,348.7,0.0,2407.1,1142.3,2412.1,54000.0,0.0,303.6,29.5,4077.2,459.5,3617.7,4077.2
3469,900090,미분류,종이와목재,2016,4030.2,61.8,0.0,2666.1,1407.1,2561.4,54000.0,0.0,365.7,2.4,4124.6,490.3,3634.3,4124.6
3470,024880,금속,기계,2012,3302.7,598.0,482.0,1625.1,1244.2,1460.4,14887.0,69.7,128.3,-77.0,3083.4,384.7,2698.8,3083.4
3471,024880,금속,기계,2013,3747.5,676.7,572.5,1899.5,1573.1,1497.7,14887.0,24.0,165.1,-31.1,3175.6,465.0,2710.6,3175.6
3472,024880,금속,기계,2014,3668.5,572.3,483.2,1930.6,1855.2,1241.0,14887.0,24.0,103.3,-76.1,3136.9,402.1,2734.8,3136.9
3473,024880,금속,기계,2015,3803.7,750.0,609.1,1960.2,1786.8,1266.9,14887.0,27.7,166.0,-24.5,3290.9,468.6,2822.3,3290.9
3474,024880,금속,기계,2016,3959.0,653.9,414.4,2432.1,1983.6,1321.5,14887.0,23.2,147.1,3.6,3401.9,454.6,2947.3,3401.9
3475,900070,미분류,기계,2012,1038.4,27.2,17.8,699.7,194.3,816.9,35406.0,0.0,44.1,-3.5,828.3,196.5,631.7,828.3
3476,900070,미분류,기계,2013,1059.0,45.6,37.7,708.1,186.1,827.3,37117.0,0.0,37.9,-4.2,807.3,194.7,612.6,807.3
3477,900070,미분류,기계,2014,1056.0,50.8,45.8,680.1,206.0,799.3,37117.0,0.0,42.4,-9.0,691.0,175.4,515.6,691.0
3478,900070,미분류,기계,2015,1424.1,234.0,141.7,858.9,360.8,829.3,42506.0,27.1,16.1,3.0,837.3,193.9,643.4,837.3
3479,900070,미분류,기계,2016,1459.3,220.3,125.1,948.5,309.6,929.4,53408.0,21.1,66.3,-9.8,1095.1,296.5,798.7,1095.1
3480,053260,금속,철강,2012,1283.5,29.0,2.8,1001.1,347.6,907.0,18720.0,17.6,91.3,10.3,2564.3,138.6,2425.6,2564.3
3481,053260,금속,철강,2013,1309.5,35.7,2.0,1050.3,314.1,959.7,18720.0,17.6,67.7,13.4,2467.7,126.3,2341.4,2467.7
3482,053260,금속,철강,2014,1278.5,31.2,5.1,1023.6,248.2,999.1,18720.0,21.8,44.4,-2.5,2005.7,104.9,1900.8,2005.7
3483,053260,금속,철강,2015,1319.1,29.9,5.6,1024.2,242.2,1047.0,18720.0,23.9,42.5,27.2,1595.0,106.7,1488.3,1595.0
3484,053260,금속,철강,2016,1348.7,20.7,0.4,1053.5,238.9,1089.2,18720.0,21.8,40.9,15.7,1627.1,105.2,1521.9,1627.1
3485,052300,여행운송,항공화물운송과물류,2012,503.6,121.3,19.7,152.4,143.2,239.0,46448.0,303.7,-4.4,6.6,261.4,61.1,200.4,261.4
3486,052300,여행운송,항공화물운송과물류,2013,547.3,146.9,17.0,214.2,166.7,233.6,54616.0,269.0,27.8,-2.0,632.7,158.5,474.2,632.7
3487,052300,여행운송,항공화물운송과물류,2014,387.2,20.3,0.6,115.0,54.3,312.7,68590.0,55.7,-26.6,-29.2,467.0,67.1,399.9,467.0
3488,052300,여행운송,항공화물운송과물류,2015,583.4,1.6,0.5,221.3,141.0,440.8,79710.0,23.2,-34.9,-3.2,154.3,12.4,141.8,154.3
3489,052300,여행운송,항공화물운송과물류,2016,1085.6,19.2,0.4,151.2,317.9,748.5,105321.0,24.6,17.2,-1.6,177.3,50.7,126.6,177.3
3490,189980,"음식료,담배",음료,2012,274.8,71.4,48.9,91.5,102.6,100.8,5075.0,1.5,43.4,1.4,241.5,80.6,161.0,241.5
3491,189980,"음식료,담배",음료,2013,329.6,45.0,38.0,110.5,137.0,147.6,5075.0,3.7,67.0,1.2,302.6,114.6,188.0,302.6
3492,189980,"음식료,담배",음료,2014,410.8,70.1,59.7,149.3,96.0,244.7,5456.0,5.1,79.6,0.6,350.4,151.2,199.2,350.4
3493,189980,"음식료,담배",음료,2015,750.9,30.1,30.0,280.6,80.6,640.3,7341.0,4.9,86.0,-1.8,396.4,173.8,222.5,396.4
3494,189980,"음식료,담배",음료,2016,669.1,27.7,26.0,189.7,86.8,554.6,7341.0,9.1,39.2,0.2,413.8,156.0,257.8,413.8
3495,066590,"운송장비,부품",자동차부품,2012,1268.3,59.8,35.6,608.1,963.2,245.3,15994.0,3.8,6.3,13.1,1886.7,159.9,1726.8,1886.7
3496,066590,"운송장비,부품",자동차부품,2013,1396.3,147.0,90.6,727.1,991.5,257.9,15994.0,22.2,47.0,17.2,2088.9,174.1,1914.8,2088.9
3497,066590,"운송장비,부품",자동차부품,2014,1372.2,27.0,0.0,690.7,1033.0,312.1,16995.0,27.1,26.5,12.6,2188.9,178.4,2010.5,2188.9
3498,066590,"운송장비,부품",자동차부품,2015,1455.3,40.0,20.0,655.7,1085.4,329.9,16995.0,25.7,40.4,5.1,2303.7,196.3,2107.4,2303.7
3499,066590,"운송장비,부품",자동차부품,2016,1511.6,122.8,100.0,658.6,849.1,539.7,23595.0,25.7,45.4,23.8,2418.4,224.8,2193.5,2418.4
3500,091590,종합건설,건설,2012,1323.8,95.1,0.0,583.7,113.5,1115.2,11740.0,0.0,51.2,4.2,873.2,95.3,777.9,873.2
3501,091590,종합건설,건설,2013,1382.1,99.4,0.0,612.3,121.8,1161.0,11740.0,0.0,31.1,-2.2,897.1,74.2,822.9,897.1
3502,091590,종합건설,건설,2014,1380.7,103.2,0.0,588.7,68.4,1209.1,11740.0,0.0,31.4,2.9,952.0,71.7,880.3,952.0
3503,091590,종합건설,건설,2015,1394.0,111.1,0.0,480.3,61.2,1221.7,11740.0,0.0,-15.1,2.5,504.1,27.1,477.0,504.1
3504,091590,종합건설,건설,2016,1504.1,115.8,0.0,448.5,115.5,1272.7,11740.0,0.0,34.3,2.2,645.6,75.8,569.9,645.6
3505,114450,제약,제약,2012,747.4,15.1,0.0,409.2,123.6,608.7,15000.0,14.7,31.4,-5.9,541.9,62.6,479.3,541.9
3506,114450,제약,제약,2013,721.0,86.2,70.0,294.4,113.7,521.1,15000.0,17.3,-19.2,0.6,345.3,5.1,340.1,345.3
3507,114450,제약,제약,2014,664.3,75.9,70.0,267.7,73.2,515.3,15000.0,7.6,-18.3,0.8,370.8,5.9,364.9,370.8
3508,114450,제약,제약,2015,671.5,1.6,0.0,269.7,101.0,569.0,15000.0,7.1,55.5,1.5,455.1,77.9,377.2,455.1
3509,114450,제약,제약,2016,770.6,3.1,0.0,435.8,150.8,616.6,15000.0,9.1,50.3,0.3,433.0,73.9,359.2,433.0
3510,054090,IT부품,디스플레이장비및부품,2012,1840.3,257.2,142.5,944.6,760.3,822.9,16072.0,65.0,58.1,143.0,2690.5,342.6,2348.0,2690.5
3511,054090,IT부품,디스플레이장비및부품,2013,1840.2,299.1,189.4,995.5,614.4,926.7,18813.0,64.3,66.6,6.0,2479.0,331.4,2147.5,2479.0
3512,054090,IT부품,디스플레이장비및부품,2014,1729.2,207.4,172.2,906.3,637.0,884.8,21554.0,52.9,-18.6,-23.2,2299.8,306.9,1992.8,2299.8
3513,054090,IT부품,디스플레이장비및부품,2015,2012.8,216.8,183.6,1156.2,775.6,1020.5,22789.0,54.9,126.9,-20.9,2814.8,449.4,2365.4,2814.8
3514,054090,IT부품,디스플레이장비및부품,2016,1979.9,187.2,166.3,1135.0,804.6,988.2,22863.0,76.8,5.2,11.3,2565.8,331.0,2234.8,2565.8
3515,024910,"운송장비,부품",자동차부품,2012,3935.0,1409.9,1200.7,1350.3,1655.9,869.2,17560.0,17.3,126.3,109.4,4230.9,384.0,3846.8,4230.9
3516,024910,"운송장비,부품",자동차부품,2013,4337.7,1218.0,985.2,1381.4,2094.8,1024.9,17560.0,30.4,297.7,86.8,5266.4,610.0,4656.4,5266.4
3517,024910,"운송장비,부품",자동차부품,2014,4752.6,1015.4,702.3,1643.3,2504.3,1232.9,17560.0,34.5,284.2,80.2,5527.8,647.0,4880.8,5527.8
3518,024910,"운송장비,부품",자동차부품,2015,5798.8,1618.8,1131.5,1875.0,2790.6,1389.3,17560.0,45.3,249.7,42.8,5989.7,737.7,5251.9,5989.7
3519,024910,"운송장비,부품",자동차부품,2016,6140.4,1457.8,930.1,1999.8,3215.6,1467.0,17560.0,55.6,292.5,70.0,6457.9,831.3,5626.5,6457.9
3520,066130,일반전기전자,가정용기기와용품,2012,808.0,37.4,1.6,429.4,75.4,695.2,12800.0,27.3,-24.2,-21.6,714.5,162.5,552.0,714.5
3521,066130,일반전기전자,가정용기기와용품,2013,803.0,30.9,0.8,444.0,90.3,681.8,12800.0,15.8,-0.7,-7.4,661.0,146.1,514.9,661.0
3522,066130,일반전기전자,가정용기기와용품,2014,823.3,36.3,0.0,475.5,76.6,710.3,12800.0,13.0,37.5,11.9,760.6,192.2,568.3,760.6
3523,066130,일반전기전자,가정용기기와용품,2015,873.0,36.0,0.0,552.1,94.0,743.0,12800.0,8.4,44.8,4.1,816.0,199.7,616.3,816.0
3524,066130,일반전기전자,가정용기기와용품,2016,929.3,36.7,0.0,598.0,117.9,774.8,12800.0,7.6,43.9,0.1,882.3,207.4,675.0,882.3
3525,025550,금속,철강,2012,1651.2,163.4,99.7,957.8,783.8,704.0,24050.0,3.9,58.3,-7.1,2047.0,198.7,1848.2,2047.0
3526,025550,금속,철강,2013,1586.7,141.3,87.6,876.9,697.4,748.0,24522.0,4.0,45.0,-6.3,1691.7,180.2,1511.5,1691.7
3527,025550,금속,철강,2014,1563.8,145.7,64.5,867.4,641.7,776.4,24522.0,4.5,56.7,-7.1,1554.8,178.5,1376.2,1554.8
3528,025550,금속,철강,2015,1507.6,154.9,109.6,737.1,530.0,822.6,24522.0,4.3,28.2,2.5,1421.8,156.0,1265.8,1421.8
3529,025550,금속,철강,2016,1663.6,270.1,200.7,722.6,573.9,819.5,24522.0,3.2,67.3,-1.9,1533.7,215.9,1317.9,1533.7
3530,106520,"의료,정밀기기",핸드셋,2012,912.3,107.1,78.0,533.3,377.7,427.6,5453.0,43.9,108.8,-11.3,856.1,157.2,698.9,856.1
3531,106520,"의료,정밀기기",핸드셋,2013,1294.7,339.1,132.5,788.4,346.1,609.5,5468.0,41.0,224.8,-5.8,1537.6,288.9,1248.7,1537.6
3532,106520,"의료,정밀기기",핸드셋,2014,1041.7,248.8,129.8,346.8,242.7,550.2,5635.0,20.0,20.1,-50.3,771.6,100.6,671.0,771.6
3533,106520,"의료,정밀기기",핸드셋,2015,1618.3,123.0,92.2,607.5,628.1,867.2,17257.0,110.0,-132.1,-0.0,707.1,38.9,668.2,707.1
3534,106520,"의료,정밀기기",핸드셋,2016,1240.9,64.8,42.4,288.9,496.2,679.8,20675.0,30.3,-228.3,-201.3,636.6,14.4,622.2,636.6
3535,032540,일반전기전자,전자제품,2012,977.0,90.4,11.9,433.1,85.1,801.5,13237.0,23.3,49.0,7.5,788.8,216.4,572.5,788.8
3536,032540,일반전기전자,전자제품,2013,960.0,87.1,16.0,392.7,57.0,815.9,13932.0,30.3,3.8,1.4,732.2,159.4,572.9,732.2
3537,032540,일반전기전자,전자제품,2014,924.0,83.8,15.4,376.0,43.4,796.8,13932.0,26.9,-8.6,2.0,579.9,139.3,440.6,579.9
3538,032540,일반전기전자,전자제품,2015,946.8,72.3,5.6,423.4,63.7,810.8,13932.0,28.1,17.3,4.3,717.0,181.7,535.3,717.0
3539,032540,일반전기전자,전자제품,2016,962.4,79.0,5.1,443.1,84.3,799.2,13932.0,45.6,2.8,0.2,779.5,183.7,595.8,779.5
3540,081580,IT부품,핸드셋,2012,903.6,42.2,0.4,482.9,270.0,591.4,14600.0,120.1,38.0,4.3,1032.8,133.6,899.3,1032.8
3541,081580,IT부품,핸드셋,2013,1017.4,5.7,0.3,583.8,368.2,643.5,14600.0,81.1,100.1,-11.3,1479.6,244.4,1235.1,1479.6
3542,081580,IT부품,핸드셋,2014,1052.6,4.5,0.3,641.2,318.8,729.4,14600.0,52.6,103.0,20.7,1555.0,269.0,1286.0,1555.0
3543,081580,IT부품,핸드셋,2015,1264.5,4.5,0.0,679.2,371.8,888.1,15508.0,58.9,84.6,36.4,1663.2,281.1,1382.1,1663.2
3544,081580,IT부품,핸드셋,2016,1421.5,37.1,35.7,728.9,382.2,1002.3,15508.0,59.4,83.1,63.6,1727.5,230.3,1497.2,1727.5
3545,054040,IT부품,디스플레이장비및부품,2012,1068.4,5.8,0.0,708.1,364.5,698.0,16071.0,4.9,74.7,-2.2,4232.3,137.9,4094.4,4232.3
3546,054040,IT부품,디스플레이장비및부품,2013,1063.9,6.4,0.0,726.3,254.6,803.0,16071.0,4.8,154.6,-3.1,4098.7,202.4,3896.3,4098.7
3547,054040,IT부품,디스플레이장비및부품,2014,1090.8,23.6,13.3,702.4,216.8,850.5,16071.0,5.2,83.5,5.0,3632.6,128.7,3503.9,3632.6
3548,054040,IT부품,디스플레이장비및부품,2015,1065.6,0.3,0.0,737.3,143.7,921.6,16071.0,4.3,89.5,-1.6,2959.1,131.4,2827.8,2959.1
3549,054040,IT부품,디스플레이장비및부품,2016,1167.5,70.2,61.7,784.9,126.3,970.9,16071.0,4.3,74.5,7.0,2356.0,112.0,2244.0,2356.0
3550,012860,"운송장비,부품",자동차부품,2012,4221.8,667.9,317.4,2267.5,2368.1,1185.8,27000.0,312.7,118.6,16.0,5745.1,566.5,5178.6,5745.1
3551,012860,"운송장비,부품",자동차부품,2013,4509.8,615.6,232.4,2325.7,2552.1,1342.1,27000.0,328.4,321.7,0.3,6756.4,863.3,5893.1,6756.4
3552,012860,"운송장비,부품",자동차부품,2014,4960.7,651.4,266.2,2531.1,2688.7,1620.6,27000.0,391.9,380.5,-34.7,7049.6,947.6,6102.0,7049.6
3553,012860,"운송장비,부품",자동차부품,2015,5831.1,840.3,471.4,2798.4,3216.4,1774.4,27000.0,443.5,253.8,1.8,7180.2,822.0,6358.2,7180.2
3554,012860,"운송장비,부품",자동차부품,2016,6459.4,1424.3,1072.3,3229.3,3151.8,1883.3,27000.0,481.9,162.2,-1.6,7311.7,692.0,6619.7,7311.7
3555,017480,금속,철강,2012,1686.8,260.4,170.0,872.1,261.9,1164.5,15703.0,18.1,106.4,16.9,2472.9,198.2,2274.7,2472.9
3556,017480,금속,철강,2013,1727.4,250.4,170.0,977.8,262.1,1214.9,15703.0,11.7,95.4,-1.1,2450.9,173.2,2277.7,2450.9
3557,017480,금속,철강,2014,1643.6,106.7,70.0,956.5,239.5,1297.4,15703.0,10.5,91.6,65.3,2231.1,191.4,2039.7,2231.1
3558,017480,금속,철강,2015,1417.4,0.3,0.0,801.5,126.0,1291.0,15703.0,9.2,72.9,3.6,1709.4,135.0,1574.4,1709.4
3559,017480,금속,철강,2016,1532.3,0.0,0.0,1026.1,167.8,1364.5,15703.0,8.4,78.4,3.0,1405.7,145.4,1260.3,1405.7
3560,035480,"오락,문화","호텔,레스토랑,레저",2012,816.8,175.0,146.3,436.3,429.0,212.8,14349.0,169.7,-75.3,-9.7,453.9,70.2,383.7,453.9
3561,035480,"오락,문화","호텔,레스토랑,레저",2013,717.6,21.2,0.0,410.3,440.8,255.6,19413.0,204.5,-65.8,-105.0,477.0,114.2,362.8,477.0
3562,035480,"오락,문화","호텔,레스토랑,레저",2014,542.9,21.4,0.0,263.6,170.2,351.4,25794.0,176.1,83.8,-148.8,461.1,196.1,265.0,461.1
3563,035480,"오락,문화","호텔,레스토랑,레저",2015,533.0,29.5,0.0,262.6,84.3,419.2,31021.0,180.5,23.2,-11.7,351.8,146.7,205.1,351.8
3564,035480,"오락,문화","호텔,레스토랑,레저",2016,801.0,19.3,0.0,348.6,212.2,569.5,45414.0,179.1,-188.9,-17.1,244.4,-25.3,269.8,244.4
3565,099660,금속,전기장비,2012,1853.3,699.4,629.4,915.9,758.9,394.9,9675.0,15.5,-87.0,252.3,1176.9,68.2,1108.6,1176.9
3566,099660,금속,전기장비,2013,2266.4,600.8,534.2,1235.6,1183.7,481.9,15674.0,55.4,-53.3,-15.0,2235.1,68.0,2167.2,2235.1
3567,099660,금속,전기장비,2014,1727.9,150.1,0.0,621.6,1273.8,304.0,26646.0,62.3,-252.9,-135.1,1271.3,-98.5,1369.8,1271.3
3568,099660,금속,전기장비,2015,2251.4,597.6,486.2,1162.1,1024.1,629.8,50388.0,48.7,95.7,-5.3,1306.9,264.0,1042.9,1306.9
3569,099660,금속,전기장비,2016,2325.1,371.1,298.6,1242.8,1121.6,832.4,63988.0,33.7,101.5,-4.3,1607.2,256.7,1350.5,1607.2
3570,037330,IT부품,디스플레이장비및부품,2012,2802.3,143.5,79.8,1102.2,958.1,1700.7,35603.0,22.1,278.3,27.5,3527.3,561.1,2966.2,3527.3
3571,037330,IT부품,디스플레이장비및부품,2013,2685.0,80.0,57.6,968.8,1000.5,1604.6,35603.0,21.0,48.3,-42.3,2729.2,333.5,2395.7,2729.2
3572,037330,IT부품,디스플레이장비및부품,2014,2576.7,18.9,1.6,975.6,932.2,1625.6,35603.0,21.9,119.1,-8.5,3489.8,437.1,3052.7,3489.8
3573,037330,IT부품,디스플레이장비및부품,2015,2553.4,156.6,150.8,1095.9,723.2,1673.6,35603.0,19.0,91.4,-7.0,3116.5,331.4,2785.1,3116.5
3574,037330,IT부품,디스플레이장비및부품,2016,2652.7,225.4,224.7,1037.4,726.3,1701.0,35603.0,61.1,106.4,19.8,3898.4,328.9,3569.5,3898.4
3575,094840,금융,전자장비와기기,2012,1245.7,6.5,5.7,860.2,78.4,1160.8,14728.0,81.3,174.1,-0.0,546.8,274.9,271.9,546.8
3576,094840,금융,전자장비와기기,2013,1374.0,3.9,2.8,942.4,85.6,1284.6,14728.0,98.3,154.1,-1.5,538.8,279.3,259.5,538.8
3577,094840,금융,전자장비와기기,2014,1528.1,2.4,0.0,1050.2,90.1,1435.6,14728.0,107.1,87.9,-5.9,392.4,167.5,224.9,392.4
3578,094840,금융,전자장비와기기,2015,865.6,1.9,0.0,554.5,60.2,803.5,7648.0,41.9,3.5,2.2,274.8,100.6,174.3,274.8
3579,094840,금융,전자장비와기기,2016,1252.1,26.7,0.0,541.9,42.2,1183.3,10472.0,37.0,36.4,2.3,321.2,120.6,200.5,321.2
3580,050960,"출판,매체복제",IT서비스,2012,295.5,0.4,0.0,259.1,12.7,282.5,5000.0,2.7,66.4,0.4,125.3,125.3,0.0,125.3
3581,050960,"출판,매체복제",IT서비스,2013,355.7,0.8,0.0,317.2,15.6,339.3,5000.0,7.1,71.1,0.2,130.5,130.5,0.0,130.5
3582,050960,"출판,매체복제",IT서비스,2014,410.7,0.4,0.0,347.2,18.6,391.7,5000.0,8.5,59.8,-0.7,138.7,138.7,0.0,138.7
3583,050960,"출판,매체복제",IT서비스,2015,457.3,3.6,0.0,358.2,10.5,443.2,5000.0,11.3,44.1,-0.6,140.8,140.8,0.0,140.8
3584,050960,"출판,매체복제",IT서비스,2016,694.9,3.9,0.0,447.9,16.3,674.7,6751.0,15.3,56.0,-0.3,162.5,162.5,0.0,162.5
3585,076080,"기계,장비",기계,2012,1639.5,8.7,0.0,1246.8,787.7,843.2,17723.0,114.6,198.1,-17.2,1829.3,338.5,1490.8,1829.3
3586,076080,"기계,장비",기계,2013,1560.0,109.2,0.0,1134.8,435.7,1015.1,17723.0,126.4,106.0,-10.4,1457.6,236.4,1221.2,1457.6
3587,076080,"기계,장비",기계,2014,1436.1,35.5,4.9,898.6,435.3,965.3,17723.0,146.7,-59.5,-19.3,1294.8,84.3,1210.4,1294.8
3588,076080,"기계,장비",기계,2015,1632.4,139.5,104.9,1066.7,535.3,957.6,17723.0,128.3,18.6,-21.6,1348.8,130.4,1218.4,1348.8
3589,076080,"기계,장비",기계,2016,1878.1,338.4,130.0,1063.7,601.7,938.0,18021.0,123.1,-12.9,8.9,1323.4,110.4,1213.0,1323.4
3590,159580,도매,"섬유,의류,신발,호화품",2012,833.0,10.4,0.0,712.9,521.3,301.2,8540.0,18.4,122.1,-11.6,2472.1,1124.3,1347.8,2472.1
3591,159580,도매,"섬유,의류,신발,호화품",2013,979.8,12.9,0.0,837.1,387.9,579.0,11540.0,18.1,47.8,-4.1,2400.9,1070.7,1330.2,2400.9
3592,159580,도매,"섬유,의류,신발,호화품",2014,1096.2,15.7,0.0,916.4,479.1,601.4,12290.0,28.3,-1.1,-7.7,2445.8,1077.1,1368.7,2445.8
3593,159580,도매,"섬유,의류,신발,호화품",2015,1255.9,118.7,0.0,1038.8,543.5,593.7,12290.0,25.4,-4.4,-3.2,2706.3,1091.0,1615.4,2706.3
3594,159580,도매,"섬유,의류,신발,호화품",2016,1252.0,319.5,0.0,993.5,451.5,481.1,12290.0,47.5,-121.8,-5.7,2297.7,950.4,1347.3,2297.7
3595,037440,전문기술,건설,2012,1275.5,307.4,50.0,1078.6,405.4,562.8,13922.0,19.6,54.9,1.3,1453.7,209.4,1244.3,1453.7
3596,037440,전문기술,건설,2013,1292.4,0.0,0.0,1085.2,719.4,573.0,13922.0,31.7,71.3,-14.3,1496.4,219.1,1277.3,1496.4
3597,037440,전문기술,건설,2014,1389.4,150.2,50.0,1183.8,807.0,432.2,13922.0,35.1,-98.6,-5.5,1356.4,83.2,1273.3,1356.4
3598,037440,전문기술,건설,2015,1425.0,112.5,0.0,1193.7,834.2,478.3,13922.0,32.5,69.5,-8.8,1357.7,271.6,1086.1,1357.7
3599,037440,전문기술,건설,2016,1434.2,20.4,15.0,1171.0,925.1,488.6,13922.0,29.9,54.0,-2.5,1397.7,203.3,1194.4,1397.7
3600,078860,소프트웨어,인터넷소프트웨어와서비스,2012,166.3,68.7,0.0,150.5,32.5,65.1,6884.0,5.3,10.0,-1.5,166.2,50.6,115.6,166.2
3601,078860,소프트웨어,인터넷소프트웨어와서비스,2013,121.8,9.0,0.0,78.1,53.5,59.3,7162.0,3.8,-6.3,0.0,118.8,41.7,77.1,118.8
3602,078860,소프트웨어,인터넷소프트웨어와서비스,2014,123.3,10.9,0.0,92.6,32.7,79.7,9984.0,2.4,-34.4,-1.7,61.3,3.8,57.5,61.3
3603,078860,소프트웨어,인터넷소프트웨어와서비스,2015,687.5,11.0,0.0,206.2,188.3,488.3,16553.0,109.3,15.8,-14.4,109.0,46.7,62.3,109.0
3604,078860,소프트웨어,인터넷소프트웨어와서비스,2016,867.7,10.2,0.0,122.5,63.4,794.1,117637.0,71.7,-21.9,-30.6,134.8,22.9,111.9,134.8
3605,058530,"기계,장비",전자장비와기기,2012,386.8,74.1,20.0,188.8,139.0,173.7,23426.0,9.2,14.3,-42.6,215.8,67.1,148.7,215.8
3606,058530,"기계,장비",전자장비와기기,2013,411.9,67.4,15.0,191.2,151.1,193.3,24174.0,17.8,19.5,2.1,248.2,85.5,162.8,248.2
3607,058530,"기계,장비",전자장비와기기,2014,428.4,40.0,23.0,192.0,180.6,207.9,27391.0,14.5,2.9,-14.9,225.4,70.6,154.8,225.4
3608,058530,"기계,장비",전자장비와기기,2015,506.7,53.3,21.8,265.2,164.2,289.2,30901.0,16.9,9.6,6.5,232.8,83.0,149.8,232.8
3609,058530,"기계,장비",전자장비와기기,2016,946.9,39.7,15.1,605.6,396.5,510.7,34584.0,48.2,39.2,-3.4,598.0,181.4,416.6,598.0
3610,032750,일반전기전자,전자제품,2012,765.0,78.1,19.8,246.6,260.6,426.3,6000.0,19.7,72.8,-18.1,1373.1,162.5,1210.6,1373.1
3611,032750,일반전기전자,전자제품,2013,726.7,63.6,6.2,244.2,192.4,470.8,6000.0,18.5,58.1,-22.8,1463.3,208.0,1255.3,1463.3
3612,032750,일반전기전자,전자제품,2014,833.2,63.8,2.0,327.5,235.1,534.3,6000.0,18.2,58.9,12.0,1374.4,215.3,1159.1,1374.4
3613,032750,일반전기전자,전자제품,2015,783.6,59.9,0.0,275.0,141.8,581.9,6000.0,30.3,42.5,9.6,1157.1,168.4,988.8,1157.1
3614,032750,일반전기전자,전자제품,2016,838.1,58.2,0.0,369.8,151.3,628.5,6000.0,23.7,42.4,20.2,981.7,153.4,828.4,981.7
3615,001810,"종이,목재",종이와목재,2012,2687.1,609.6,68.6,1042.3,437.0,1640.5,22138.0,22.7,83.3,27.1,1506.0,208.4,1297.6,1506.0
3616,001810,"종이,목재",종이와목재,2013,2781.1,481.9,78.7,1006.6,551.9,1747.3,22138.0,24.6,106.6,10.7,2238.3,330.3,1907.9,2238.3
3617,001810,"종이,목재",종이와목재,2014,2981.5,561.8,20.4,1081.3,582.0,1837.7,22138.0,78.5,124.1,-32.4,2141.9,351.4,1790.5,2141.9
3618,001810,"종이,목재",종이와목재,2015,2958.3,436.8,23.9,1012.7,703.5,1818.1,22138.0,76.9,95.9,-5.0,2113.8,303.0,1810.8,2113.8
3619,001810,"종이,목재",종이와목재,2016,2838.4,387.9,22.0,908.6,608.6,1841.9,22138.0,77.3,98.6,-27.9,2070.8,303.8,1766.9,2070.8
3620,154040,IT부품,핸드셋,2012,446.5,93.1,38.1,264.8,212.7,140.7,3900.0,1.0,112.9,-14.9,635.0,202.2,432.8,635.0
3621,154040,IT부품,핸드셋,2013,857.8,38.2,25.5,668.4,196.2,623.3,5338.0,1.2,224.8,-3.7,1000.9,329.5,671.4,1000.9
3622,154040,IT부품,핸드셋,2014,780.2,3.1,3.1,498.8,110.5,666.6,11027.0,10.4,29.9,10.9,862.0,142.4,719.6,862.0
3623,154040,IT부품,핸드셋,2015,899.8,9.7,0.6,572.6,125.8,764.2,11027.0,10.0,111.7,0.2,698.8,221.2,477.6,698.8
3624,154040,IT부품,핸드셋,2016,1655.2,272.2,0.0,950.7,642.1,740.9,11027.0,144.0,-1.0,-34.3,1404.0,204.5,1199.4,1404.0
3625,109860,금속,기계,2012,1082.0,65.6,41.3,495.3,169.0,847.4,7000.0,38.4,187.4,4.4,1090.3,222.5,867.8,1090.3
3626,109860,금속,기계,2013,1034.7,55.2,38.1,417.6,104.3,875.3,7000.0,28.6,62.8,3.1,872.4,99.8,772.6,872.4
3627,109860,금속,기계,2014,1161.5,61.4,41.0,446.8,157.3,942.7,7000.0,29.0,9.0,9.3,732.6,49.6,682.9,732.6
3628,109860,금속,기계,2015,1189.2,77.9,59.8,537.9,128.3,983.0,7000.0,27.7,66.0,3.5,756.7,106.2,650.5,756.7
3629,109860,금속,기계,2016,1203.7,93.7,67.4,220.4,93.7,1016.2,7000.0,51.3,15.7,6.5,590.2,53.3,536.9,590.2
3630,051490,"기계,장비",기계,2012,1394.8,118.1,95.7,792.3,566.6,710.1,14200.0,23.0,91.4,-17.7,1321.9,218.6,1103.3,1321.9
3631,051490,"기계,장비",기계,2013,1371.5,96.1,75.5,706.3,556.7,718.7,14200.0,22.7,77.4,-4.8,1240.7,190.7,1050.0,1240.7
3632,051490,"기계,장비",기계,2014,1569.4,94.9,60.0,860.4,736.2,738.3,14200.0,23.0,74.2,0.7,1365.1,188.0,1177.1,1365.1
3633,051490,"기계,장비",기계,2015,1601.1,114.0,61.3,883.0,721.4,765.7,14200.0,24.3,47.8,13.2,1296.9,165.9,1131.0,1296.9
3634,051490,"기계,장비",기계,2016,1704.3,118.3,74.9,964.6,808.0,778.1,14200.0,32.1,23.5,6.4,1310.2,136.3,1173.8,1310.2
3635,221980,화학,화학,2012,389.8,25.9,6.8,230.9,126.7,237.2,79.0,0.0,45.8,-7.7,407.5,83.0,324.5,407.5
3636,221980,화학,화학,2013,421.6,19.9,5.3,269.2,130.9,270.8,790.0,0.0,41.9,-0.5,441.5,98.0,343.5,441.5
3637,221980,화학,화학,2014,426.6,19.8,3.3,265.3,86.8,320.0,790.0,1.6,61.9,-3.3,432.9,105.9,327.0,432.9
