,code,year,f_roa,f_cfo,f_droa,f_accrual,f_dlever,f_dliquid,f_equityoffer,f_dmargin,f_dturnover,f_total
1941,011500,2013,1,1,0,1,0,1,1,0,0,5
1942,011500,2014,1,1,0,1,0,1,1,1,0,6
1943,011500,2015,1,1,0,1,1,1,1,1,0,7
1944,011500,2016,1,1,1,1,0,1,1,1,1,8
1945,025530,2012,0,0,0,0,0,0,1,0,0,1
1946,025530,2013,1,1,0,1,0,1,1,0,0,5
1947,025530,2014,1,1,1,1,0,1,1,1,0,7
1948,025530,2015,1,1,1,1,0,1,1,0,1,7
1949,025530,2016,1,1,0,1,1,1,1,0,0,6
1950,001620,2012,0,0,0,0,0,0,1,0,0,1
1951,001620,2013,1,1,0,1,0,1,1,0,0,5
1952,001620,2014,1,1,0,1,0,1,1,0,0,5
1953,001620,2015,1,1,1,1,1,1,1,1,0,8
1954,001620,2016,1,1,1,1,0,1,1,1,0,7
1955,119650,2012,0,0,0,0,0,0,1,0,0,1
1956,119650,2013,1,1,0,1,0,1,1,0,0,5
1957,119650,2014,0,1,0,1,0,1,1,0,1,5
1958,119650,2015,0,1,0,1,0,1,1,0,0,4
1959,119650,2016,1,1,1,1,1,1,0,1,1,8
1960,004090,2012,0,0,0,0,0,0,1,0,0,1
1961,004090,2013,1,1,0,1,0,1,1,0,0,5
1962,004090,2014,1,1,0,1,0,1,1,1,0,6
1963,004090,2015,1,1,1,1,1,1,1,1,1,9
1964,004090,2016,1,1,0,1,0,1,1,0,0,5
1965,000910,2012,0,0,0,0,0,0,1,0,0,1
1966,000910,2013,1,1,0,1,0,1,1,0,0,5
1967,000910,2014,1,1,1,1,0,1,1,1,0,7
1968,000910,2015,1,1,0,1,0,1,1,0,1,6
1969,000910,2016,1,1,1,1,0,1,1,1,0,7
1970,004830,2012,0,0,0,0,0,0,1,0,0,1
1971,004830,2013,1,1,0,1,0,1,1,0,0,5
1972,004830,2014,1,1,0,1,0,1,1,0,0,5
1973,004830,2015,1,1,0,1,1,1,1,0,0,6
1974,004830,2016,1,1,1,1,0,1,1,1,1,8
1975,014990,2012,0,0,0,0,0,0,1,0,0,1
1976,014990,2013,0,1,0,1,0,1,1,0,0,4
1977,014990,2014,0,1,1,1,0,1,1,0,0,5
1978,014990,2015,0,1,0,1,1,1,1,1,1,7
1979,014990,2016,0,1,0,1,1,1,1,0,1,6
1980,018500,2012,0,0,0,0,0,0,1,0,0,1
1981,018500,2013,1,1,0,1,0,1,1,0,0,5
1982,018500,2014,1,1,0,1,0,1,0,0,0,4
1983,018500,2015,1,1,0,1,1,1,0,1,0,6
1984,018500,2016,1,1,1,1,1,1,0,0,0,6
1985,009460,2012,0,0,0,0,0,0,1,0,0,1
1986,009460,2013,1,1,0,1,0,1,1,0,0,5
1987,009460,2014,1,1,1,1,0,1,1,1,0,7
1988,009460,2015,1,1,1,1,1,1,1,1,1,9
1989,009460,2016,1,1,1,1,0,1,1,1,1,8
1990,005360,2012,0,0,0,0,0,0,1,0,0,1
1991,005360,2013,0,1,0,1,0,1,1,0,0,4
1992,005360,2014,1,1,1,1,0,1,1,1,1,8
1993,005360,2015,1,1,1,1,1,1,0,1,0,7
1994,005360,2016,1,1,1,1,1,1,1,1,1,9
1995,000300,2012,0,0,0,0,0,0,1,0,0,1
1996,000300,2013,1,1,0,1,0,1,1,0,0,5
1997,000300,2014,1,1,0,1,0,1,0,0,1,5
1998,000300,2015,1,1,1,1,1,1,1,1,0,8
1999,000300,2016,1,1,1,1,1,1,1,1,0,8
2000,092780,2012,0,0,0,0,0,0,1,0,0,1
2001,092780,2013,1,1,0,1,0,1,1,0,0,5
2002,092780,2014,1,1,0,1,0,1,1,0,1,6
2003,092780,2015,1,1,1,1,0,1,1,1,1,8
2004,092780,2016,1,1,0,1,1,1,0,1,0,6
2005,024070,2012,0,0,0,0,0,0,1,0,0,1
2006,024070,2013,1,1,0,1,0,1,1,0,0,5
2007,024070,2014,1,1,0,1,0,1,1,0,0,5
2008,024070,2015,1,1,0,1,1,1,1,0,0,6
2009,024070,2016,1,1,0,1,1,1,1,0,0,6
2010,008420,2012,0,0,0,0,0,0,1,0,0,1
2011,008420,2013,1,1,0,1,0,1,1,0,0,5
2012,008420,2014,1,1,1,1,0,1,1,1,0,7
2013,008420,2015,1,1,0,1,1,1,1,0,0,6
2014,008420,2016,1,1,1,1,0,1,1,1,1,8
2015,007120,2012,0,0,0,0,0,0,1,0,0,1
2016,007120,2013,0,1,0,1,0,1,1,0,0,4
2017,007120,2014,0,1,0,1,0,1,0,0,0,3
2018,007120,2015,0,1,1,1,1,1,0,1,0,6
2019,007120,2016,0,1,0,1,1,1,0,0,1,5
2020,010100,2012,0,0,0,0,0,0,1,0,0,1
2021,010100,2013,1,1,0,1,0,1,1,0,0,5
2022,010100,2014,1,1,0,1,0,1,1,0,1,6
2023,010100,2015,1,1,1,1,0,1,1,0,1,7
2024,010100,2016,1,1,0,1,0,1,1,0,0,5
2025,007610,2012,0,0,0,0,0,0,1,0,0,1
2026,007610,2013,1,1,0,1,0,1,1,0,0,5
2027,007610,2014,1,1,0,1,0,1,1,1,0,6
2028,007610,2015,1,1,1,1,0,1,1,1,1,8
2029,007610,2016,1,1,0,1,1,1,1,0,0,6
2030,013360,2012,0,0,0,0,0,0,1,0,0,1
2031,013360,2013,1,1,0,1,0,1,1,0,0,5
2032,013360,2014,0,1,0,1,0,1,1,0,0,4
2033,013360,2015,1,1,1,1,0,1,1,1,1,8
2034,013360,2016,1,1,1,1,1,1,1,0,1,8
2035,021050,2012,0,0,0,0,0,0,1,0,0,1
2036,021050,2013,0,1,0,1,0,1,1,0,0,4
2037,021050,2014,1,1,1,1,0,1,1,1,0,7
2038,021050,2015,0,1,0,1,1,1,1,0,0,5
2039,021050,2016,1,1,1,1,0,1,0,1,1,7
2040,001560,2012,0,0,0,0,0,0,1,0,0,1
2041,001560,2013,1,1,0,1,0,1,1,0,0,5
2042,001560,2014,1,1,1,1,0,1,1,1,1,8
2043,001560,2015,1,1,0,1,1,1,1,0,0,6
2044,001560,2016,1,1,1,1,0,1,1,1,0,7
2045,072130,2012,0,0,0,0,0,0,1,0,0,1
2046,072130,2013,1,1,0,1,0,1,1,0,0,5
2047,072130,2014,0,1,0,1,0,1,1,0,0,4
2048,072130,2015,1,1,1,1,1,1,1,1,1,9
2049,072130,2016,0,1,0,1,1,1,1,0,0,5
2050,001210,2012,0,0,0,0,0,0,1,0,0,1
2051,001210,2013,0,1,0,1,0,1,1,0,0,4
2052,001210,2014,1,1,1,1,0,1,1,1,1,8
2053,001210,2015,0,1,0,1,0,1,1,0,0,4
2054,001210,2016,1,1,1,1,1,1,1,1,1,9
2055,000520,2012,0,0,0,0,0,0,1,0,0,1
2056,000520,2013,0,1,0,1,0,1,1,0,0,4
2057,000520,2014,0,1,0,1,0,1,1,0,0,4
2058,000520,2015,1,1,1,1,1,1,1,1,1,9
2059,000520,2016,1,1,1,1,0,1,1,1,1,8
2060,026940,2012,0,0,0,0,0,0,1,0,0,1
2061,026940,2013,1,1,0,1,0,1,1,0,0,5
2062,026940,2014,1,1,0,1,0,1,1,1,0,6
2063,026940,2015,1,1,1,1,1,1,1,1,0,8
2064,026940,2016,1,1,0,1,1,1,1,1,0,7
2065,006890,2012,0,0,0,0,0,0,1,0,0,1
2066,006890,2013,1,1,0,1,0,1,1,0,0,5
2067,006890,2014,1,1,0,1,0,1,1,0,0,5
2068,006890,2015,1,1,0,1,1,1,1,1,0,7
2069,006890,2016,1,1,0,1,1,1,1,1,0,7
2070,002220,2012,0,0,0,0,0,0,1,0,0,1
2071,002220,2013,1,1,0,1,0,1,1,0,0,5
2072,002220,2014,1,1,1,1,0,1,1,1,0,7
2073,002220,2015,0,1,0,1,0,1,1,0,0,4
2074,002220,2016,1,1,1,1,1,1,1,1,1,9
2075,000760,2012,0,0,0,0,0,0,1,0,0,1
2076,000760,2013,0,1,0,1,0,1,1,0,0,4
2077,000760,2014,1,1,1,1,0,1,1,0,1,7
2078,000760,2015,1,1,1,1,1,1,1,1,0,8
2079,000760,2016,1,1,0,1,1,1,1,1,0,7
2080,002690,2012,0,0,0,0,0,0,1,0,0,1
2081,002690,2013,1,1,0,1,0,1,1,0,0,5
2082,002690,2014,1,1,1,1,0,1,0,1,1,7
2083,002690,2015,1,1,0,1,1,1,0,1,0,6
2084,002690,2016,1,1,0,1,1,1,1,0,0,6
2085,005820,2012,0,0,0,0,0,0,1,0,0,1
2086,005820,2013,1,1,0,1,0,1,1,0,0,5
2087,005820,2014,1,1,0,1,0,1,1,1,0,6
2088,005820,2015,1,1,1,1,1,1,1,1,0,8
2089,005820,2016,1,1,1,1,0,1,1,1,1,8
2090,024900,2012,0,0,0,0,0,0,1,0,0,1
2091,024900,2013,0,1,0,1,0,1,1,0,0,4
2092,024900,2014,1,1,1,1,0,1,0,1,0,6
2093,024900,2015,1,1,1,1,0,1,1,1,1,8
2094,024900,2016,1,1,0,1,1,1,1,1,0,7
2095,214330,2012,0,0,0,0,0,0,1,0,0,1
2096,214330,2013,1,1,0,1,0,1,1,0,0,5
2097,214330,2014,1,1,1,1,0,1,0,1,1,7
2098,214330,2015,1,1,1,1,1,1,0,1,0,7
2099,214330,2016,1,1,0,1,0,1,1,0,0,5
2100,010660,2012,0,0,0,0,0,0,1,0,0,1
2101,010660,2013,1,1,0,1,0,1,1,0,0,5
2102,010660,2014,1,1,0,1,0,1,1,0,1,6
2103,010660,2015,1,1,0,1,1,1,1,1,0,7
2104,010660,2016,0,1,0,1,1,1,1,0,0,5
2105,004140,2012,0,0,0,0,0,0,1,0,0,1
2106,004140,2013,1,1,0,1,0,1,1,0,0,5
2107,004140,2014,1,1,1,1,0,1,1,1,1,8
2108,004140,2015,1,1,1,1,1,1,1,1,1,9
2109,004140,2016,1,1,0,1,0,1,0,1,0,5
2110,002070,2012,0,0,0,0,0,0,1,0,0,1
2111,002070,2013,0,1,0,1,0,1,1,0,0,4
2112,002070,2014,0,1,0,1,0,1,1,0,0,4
2113,002070,2015,0,1,1,1,1,1,1,1,1,8
2114,002070,2016,0,1,1,1,0,1,1,1,1,7
2115,023810,2012,0,0,0,0,0,0,1,0,0,1
2116,023810,2013,1,1,0,1,0,1,1,0,0,5
2117,023810,2014,1,1,0,1,0,1,1,0,0,5
2118,023810,2015,1,1,0,1,0,1,1,0,0,5
2119,023810,2016,1,1,1,1,0,1,1,1,0,7
2120,002710,2012,0,0,0,0,0,0,1,0,0,1
2121,002710,2013,0,1,0,1,0,1,1,0,0,4
2122,002710,2014,1,1,1,1,0,1,0,1,0,6
2123,002710,2015,1,1,1,1,0,1,0,1,1,7
2124,002710,2016,1,1,1,1,1,1,1,1,1,9
2125,023150,2012,0,0,0,0,0,0,1,0,0,1
2126,023150,2013,1,1,0,1,0,1,1,0,0,5
2127,023150,2014,1,1,0,1,0,1,0,0,1,5
2128,023150,2015,1,1,1,1,1,1,1,1,1,9
2129,023150,2016,1,1,1,1,0,1,1,1,1,8
2130,013700,2012,0,0,0,0,0,0,1,0,0,1
2131,013700,2013,0,1,0,1,0,1,1,0,0,4
2132,013700,2014,1,1,1,1,0,1,1,1,1,8
2133,013700,2015,1,1,1,1,0,1,1,1,1,8
2134,013700,2016,1,1,1,1,1,1,1,0,1,8
2135,003010,2012,0,0,0,0,0,0,1,0,0,1
2136,003010,2013,1,1,0,1,0,1,1,0,0,5
2137,003010,2014,1,1,1,1,0,1,0,1,1,7
2138,003010,2015,1,1,0,1,1,1,1,0,0,6
2139,003010,2016,1,1,1,1,0,1,1,0,1,7
2140,002410,2012,0,0,0,0,0,0,1,0,0,1
2141,002410,2013,0,1,0,1,0,1,1,0,0,4
2142,002410,2014,0,1,0,1,0,1,0,1,1,5
2143,002410,2015,1,1,1,1,1,1,0,1,1,8
2144,002410,2016,1,1,1,1,0,1,1,0,0,6
2145,005320,2012,0,0,0,0,0,0,1,0,0,1
2146,005320,2013,1,1,0,1,0,1,1,0,0,5
2147,005320,2014,1,1,1,1,0,1,0,1,1,7
2148,005320,2015,1,1,0,1,1,1,1,0,0,6
2149,005320,2016,1,1,1,1,0,1,0,1,1,7
2150,071090,2012,0,0,0,0,0,0,1,0,0,1
2151,071090,2013,1,1,0,1,0,1,1,0,0,5
2152,071090,2014,1,1,1,1,0,1,1,1,1,8
2153,071090,2015,0,1,0,1,1,1,1,0,0,5
2154,071090,2016,1,1,1,1,0,1,1,1,1,8
2155,007280,2012,0,0,0,0,0,0,1,0,0,1
2156,007280,2013,1,1,0,1,0,1,1,0,0,5
2157,007280,2014,1,1,1,1,0,1,1,1,0,7
2158,007280,2015,0,1,0,1,1,1,0,0,0,4
2159,007280,2016,0,1,1,1,0,1,0,1,1,6
2160,031820,2012,0,0,0,0,0,0,1,0,0,1
2161,031820,2013,0,1,0,1,0,1,1,0,0,4
2162,031820,2014,0,1,0,1,0,1,1,0,1,5
2163,031820,2015,1,1,1,1,1,1,1,1,0,8
2164,031820,2016,1,1,1,1,0,1,1,1,1,8
2165,013000,2012,0,0,0,0,0,0,1,0,0,1
2166,013000,2013,1,1,0,1,0,1,1,0,0,5
2167,013000,2014,1,1,1,1,0,1,1,1,1,8
2168,013000,2015,1,1,0,1,0,1,1,0,0,5
2169,013000,2016,1,1,0,1,0,1,1,0,1,6
2170,008110,2012,0,0,0,0,0,0,1,0,0,1
2171,008110,2013,0,1,0,1,0,1,1,0,0,4
2172,008110,2014,0,1,1,1,0,1,1,0,1,6
2173,008110,2015,0,1,1,1,1,1,1,1,0,7
2174,008110,2016,1,1,1,1,1,1,1,1,1,9
2175,009810,2012,0,0,0,0,0,0,1,0,0,1
2176,009810,2013,0,1,0,1,0,1,1,0,0,4
2177,009810,2014,0,1,1,1,0,1,0,0,0,4
2178,009810,2015,0,1,1,1,0,1,0,0,1,5
2179,009810,2016,0,1,0,1,1,1,0,0,0,4
2180,155900,2012,0,0,0,0,0,0,1,0,0,1
2181,155900,2013,0,1,0,1,0,1,1,0,0,4
2182,155900,2014,1,1,1,1,0,1,1,0,1,7
2183,155900,2015,1,1,0,1,0,1,1,0,1,6
2184,155900,2016,1,1,1,1,1,1,1,0,1,8
2185,145270,2012,0,0,0,0,0,0,1,0,0,1
2186,145270,2013,1,1,0,1,0,1,1,0,0,5
2187,145270,2014,1,1,0,1,0,1,1,0,0,5
2188,145270,2015,1,1,0,1,1,1,0,0,0,5
2189,145270,2016,1,1,0,1,1,1,0,0,0,5
2190,003720,2012,0,0,0,0,0,0,1,0,0,1
2191,003720,2013,0,1,0,1,0,1,1,0,0,4
2192,003720,2014,0,1,0,1,0,1,1,0,0,4
2193,003720,2015,0,1,0,1,0,1,1,0,0,4
2194,003720,2016,0,1,1,1,1,1,1,1,0,7
2195,015260,2012,0,0,0,0,0,0,1,0,0,1
2196,015260,2013,1,1,0,1,0,1,1,0,0,5
2197,015260,2014,1,1,1,1,0,1,1,1,1,8
2198,015260,2015,1,1,0,1,1,1,0,0,0,5
2199,015260,2016,1,1,0,1,0,1,0,0,0,4
2200,005450,2012,0,0,0,0,0,0,1,0,0,1
2201,005450,2013,0,1,0,1,0,1,1,0,0,4
2202,005450,2014,1,1,1,1,0,1,1,1,1,8
2203,005450,2015,0,1,0,1,1,1,1,0,0,5
2204,005450,2016,0,1,0,1,0,1,1,0,0,4
2205,023960,2012,0,0,0,0,0,0,1,0,0,1
2206,023960,2013,0,1,0,1,0,1,1,0,0,4
2207,023960,2014,0,1,0,1,0,1,1,0,1,5
2208,023960,2015,1,1,1,1,1,1,1,1,1,9
2209,023960,2016,0,1,0,1,0,1,1,0,0,4
2210,015020,2012,0,0,0,0,0,0,1,0,0,1
2211,015020,2013,1,1,0,1,0,1,1,0,0,5
2212,015020,2014,0,1,0,1,0,1,1,0,0,4
2213,015020,2015,0,1,1,1,0,1,1,1,1,7
2214,015020,2016,0,1,0,1,0,1,1,0,0,4
2215,011300,2012,0,0,0,0,0,0,1,0,0,1
2216,011300,2013,1,1,0,1,0,0,1,0,0,4
2217,011300,2014,0,1,0,1,0,0,1,0,0,3
2218,011300,2015,0,1,0,1,0,0,1,1,1,5
2219,011300,2016,0,1,0,1,0,0,1,0,1,4
2220,006200,2012,0,0,0,0,0,0,1,0,0,1
2221,006200,2013,0,1,0,1,0,1,1,0,0,4
2222,006200,2014,0,1,1,1,0,1,0,1,0,5
2223,006200,2015,0,1,0,1,0,1,0,0,0,3
2224,006200,2016,0,1,1,1,1,1,1,1,0,7
2225,003780,2012,0,0,0,0,0,0,1,0,0,1
2226,003780,2013,1,1,0,1,0,1,1,0,0,5
2227,003780,2014,1,1,0,1,0,1,1,1,0,6
2228,003780,2015,1,1,1,1,1,1,1,1,1,9
2229,003780,2016,1,1,0,1,1,1,1,0,0,6
2230,006110,2012,0,0,0,0,0,0,1,0,0,1
2231,006110,2013,1,1,0,1,0,1,1,0,0,5
2232,006110,2014,1,1,0,1,0,1,1,0,0,5
2233,006110,2015,0,1,0,1,1,1,1,0,0,5
2234,006110,2016,1,1,1,1,1,1,1,1,1,9
2235,019180,2012,0,0,0,0,0,0,1,0,0,1
2236,019180,2013,0,1,0,1,0,1,1,0,0,4
2237,019180,2014,1,1,1,1,0,1,1,1,0,7
2238,019180,2015,1,1,1,1,1,1,1,1,1,9
2239,019180,2016,1,1,1,1,1,1,1,1,1,9
2240,011390,2012,0,0,0,0,0,0,1,0,0,1
2241,011390,2013,1,1,0,1,0,1,1,0,0,5
2242,011390,2014,1,1,0,1,0,1,1,0,0,5
2243,011390,2015,1,1,1,1,1,1,1,1,1,9
2244,011390,2016,1,1,1,1,1,1,1,0,1,8
2245,003680,2012,0,0,0,0,0,0,1,0,0,1
2246,003680,2013,1,1,0,1,0,1,1,0,0,5
2247,003680,2014,1,1,0,1,0,1,1,0,0,5
2248,003680,2015,1,1,1,1,1,1,1,1,0,8
2249,003680,2016,1,1,1,1,1,1,1,0,1,8
2250,009180,2012,0,0,0,0,0,0,1,0,0,1
2251,009180,2013,1,1,0,1,0,1,1,0,0,5
2252,009180,2014,1,1,0,1,0,1,0,0,0,4
2253,009180,2015,1,1,0,1,1,1,1,0,1,7
2254,009180,2016,1,1,1,1,0,1,1,1,1,8
2255,009140,2012,0,0,0,0,0,0,1,0,0,1
2256,009140,2013,1,1,0,1,0,1,1,0,0,5
2257,009140,2014,1,1,0,1,0,1,1,1,0,6
2258,009140,2015,1,1,0,1,0,1,1,0,0,5
2259,009140,2016,1,1,0,1,1,1,1,0,0,6
2260,004920,2012,0,0,0,0,0,0,1,0,0,1
2261,004920,2013,0,1,0,1,0,1,1,0,0,4
2262,004920,2014,0,1,0,1,0,1,0,1,1,5
2263,004920,2015,1,1,1,1,1,1,0,1,1,8
2264,004920,2016,0,1,0,1,0,1,0,1,0,4
2265,010420,2012,0,0,0,0,0,0,1,0,0,1
2266,010420,2013,1,1,0,1,0,1,1,0,0,5
2267,010420,2014,1,1,0,1,0,1,1,0,0,5
2268,010420,2015,1,1,0,1,0,1,1,1,1,7
2269,010420,2016,1,1,0,1,1,1,1,0,0,6
2270,000950,2012,0,0,0,0,0,0,1,0,0,1
2271,000950,2013,1,1,0,1,0,1,1,0,0,5
2272,000950,2014,0,1,0,1,0,1,1,0,0,4
2273,000950,2015,0,1,1,1,1,1,1,1,1,8
2274,000950,2016,0,1,0,1,0,1,1,0,0,4
2275,005030,2012,0,0,0,0,0,0,1,0,0,1
2276,005030,2013,0,1,0,1,0,1,1,0,0,4
2277,005030,2014,1,1,1,1,0,1,1,1,0,7
2278,005030,2015,1,1,0,1,1,1,0,0,0,5
2279,005030,2016,0,1,0,1,0,1,1,0,0,4
2280,051630,2012,0,0,0,0,0,0,1,0,0,1
2281,051630,2013,1,1,0,1,0,1,1,0,0,5
2282,051630,2014,1,1,1,1,0,1,1,0,1,7
2283,051630,2015,1,1,0,1,0,1,1,0,0,5
2284,051630,2016,1,1,0,1,0,1,1,0,0,5
2285,172580,2012,0,0,0,0,0,0,1,0,0,1
2286,172580,2013,1,1,0,0,0,1,1,0,0,4
2287,172580,2014,1,1,0,1,0,1,1,0,0,5
2288,172580,2015,1,1,0,1,0,1,1,0,1,6
2289,172580,2016,1,1,1,1,0,1,1,0,1,7
2290,001420,2012,0,0,0,0,0,0,1,0,0,1
2291,001420,2013,1,1,0,1,0,1,1,0,0,5
2292,001420,2014,1,1,0,1,0,1,0,0,0,4
2293,001420,2015,1,1,0,1,1,1,1,0,0,6
2294,001420,2016,1,1,1,1,1,1,1,1,1,9
2295,204210,2012,0,0,0,0,0,0,1,0,0,1
2296,204210,2013,0,0,0,0,0,0,1,0,0,1
2297,204210,2014,0,1,0,1,0,1,0,0,0,3
2298,204210,2015,1,1,1,1,1,1,0,0,0,6
2299,204210,2016,1,1,1,1,1,1,0,0,1,7
2300,001770,2012,0,0,0,0,0,0,1,0,0,1
2301,001770,2013,0,1,0,1,0,1,1,0,0,4
2302,001770,2014,1,1,1,1,0,1,1,1,0,7
2303,001770,2015,1,1,1,1,0,1,1,1,1,8
2304,001770,2016,1,1,0,1,0,1,1,0,1,6
2305,002870,2012,0,0,0,0,0,0,1,0,0,1
2306,002870,2013,0,1,0,1,0,1,1,0,0,4
2307,002870,2014,0,1,0,1,0,1,1,0,0,4
2308,002870,2015,0,1,0,1,0,1,1,1,1,6
2309,002870,2016,1,1,1,1,1,1,1,1,1,9
2310,140890,2012,0,0,0,0,0,0,1,0,0,1
2311,140890,2013,1,1,0,1,0,1,1,0,0,5
2312,140890,2014,1,1,1,1,0,1,1,0,1,7
2313,140890,2015,1,1,1,1,1,1,1,0,1,8
2314,140890,2016,1,1,1,1,1,1,1,0,1,8
2315,012600,2012,0,0,0,0,0,0,1,0,0,1
2316,012600,2013,0,1,0,1,0,1,1,0,0,4
2317,012600,2014,0,1,1,1,0,1,1,1,0,6
2318,012600,2015,0,1,1,1,1,1,0,1,1,7
2319,012600,2016,0,1,0,1,0,1,0,0,1,4
2320,025890,2012,0,0,0,0,0,0,1,0,0,1
2321,025890,2013,0,1,0,1,0,1,1,0,0,4
2322,025890,2014,0,1,0,1,0,1,1,0,0,4
2323,025890,2015,0,1,0,1,1,1,1,1,0,6
2324,025890,2016,0,1,0,1,1,1,1,0,0,5
2325,008500,2012,0,0,0,0,0,0,1,0,0,1
2326,008500,2013,0,1,0,1,0,1,1,0,0,4
2327,008500,2014,0,1,0,1,0,1,1,0,1,5
2328,008500,2015,0,1,0,1,0,1,1,0,1,5
2329,008500,2016,0,1,0,1,1,1,1,1,0,6
2330,153360,2012,0,0,0,0,0,0,1,0,0,1
2331,153360,2013,1,1,0,1,0,1,1,0,0,5
2332,153360,2014,1,1,0,1,0,1,1,0,0,5
2333,153360,2015,1,1,1,1,0,1,1,0,1,7
2334,153360,2016,1,1,0,1,1,1,1,0,1,7
2335,019490,2012,0,0,0,0,0,0,1,0,0,1
2336,019490,2013,0,1,0,1,0,1,1,0,0,4
2337,019490,2014,0,1,0,1,0,1,1,1,0,5
2338,019490,2015,0,1,0,1,0,1,1,1,1,6
2339,019490,2016,0,1,0,1,0,1,1,0,0,4
2340,033250,2012,0,0,0,0,0,0,1,0,0,1
2341,033250,2013,0,1,0,1,0,1,1,0,0,4
2342,033250,2014,0,1,1,1,0,1,1,1,0,6
2343,033250,2015,1,1,1,1,1,1,0,1,0,7
2344,033250,2016,0,1,0,1,0,1,1,0,1,5
2345,010640,2012,0,0,0,0,0,0,1,0,0,1
2346,010640,2013,1,1,0,1,0,1,1,0,0,5
2347,010640,2014,1,1,0,1,0,1,1,0,1,6
2348,010640,2015,1,1,0,1,1,1,1,0,0,6
2349,010640,2016,0,1,0,1,0,1,1,0,1,5
2350,001140,2012,0,0,0,0,0,0,1,0,0,1
2351,001140,2013,1,1,0,1,0,1,1,0,0,5
2352,001140,2014,0,1,0,1,0,1,1,0,0,4
2353,001140,2015,0,1,0,1,0,1,1,1,1,6
2354,001140,2016,1,1,1,1,1,1,1,1,1,9
2355,140910,2012,0,0,0,0,0,0,1,0,0,1
2356,140910,2013,0,0,0,0,0,0,1,0,0,1
2357,140910,2014,0,0,0,0,0,0,1,0,0,1
2358,140910,2015,1,1,0,0,0,1,0,0,0,3
2359,140910,2016,1,1,0,1,1,1,1,1,0,7
2360,159650,2012,0,0,0,0,0,0,1,0,0,1
2361,159650,2013,1,1,0,1,0,1,1,0,0,5
2362,159650,2014,1,1,0,1,0,1,1,0,0,5
2363,159650,2015,1,1,1,1,0,1,1,0,1,7
2364,159650,2016,1,1,0,1,1,1,1,0,0,6
2365,083370,2012,0,0,0,0,0,0,1,0,0,1
2366,083370,2013,1,1,0,1,0,1,1,0,0,5
2367,083370,2014,1,1,1,1,0,1,1,0,1,7
2368,083370,2015,1,1,0,1,0,1,1,0,0,5
2369,083370,2016,1,1,1,1,0,1,1,0,1,7
2370,083380,2012,0,0,0,0,0,0,1,0,0,1
2371,083380,2013,1,1,0,1,0,1,1,0,0,5
2372,083380,2014,1,1,1,1,0,1,1,0,1,7
2373,083380,2015,1,1,1,1,0,1,1,0,0,6
2374,083380,2016,1,1,0,1,0,1,1,0,1,6
2375,035760,2012,0,0,0,0,0,0,1,0,0,1
2376,035760,2013,1,1,0,1,0,1,1,0,0,5
2377,035760,2014,1,1,0,1,0,1,0,1,0,5
2378,035760,2015,1,1,0,1,1,1,0,1,0,6
2379,035760,2016,1,1,0,1,1,1,1,1,1,8
2380,003380,2012,0,0,0,0,0,0,1,0,0,1
2381,003380,2013,1,1,0,1,0,1,1,0,0,5
2382,003380,2014,1,1,1,1,0,1,1,1,1,8
2383,003380,2015,1,1,1,1,0,1,0,0,1,6
2384,003380,2016,1,1,0,1,1,1,0,0,0,5
2385,030530,2012,0,0,0,0,0,0,1,0,0,1
2386,030530,2013,1,1,0,1,0,1,1,0,0,5
2387,030530,2014,1,1,1,1,0,1,1,1,1,8
2388,030530,2015,1,1,0,1,1,1,1,0,0,6
2389,030530,2016,1,1,0,1,0,1,1,1,1,7
2390,032190,2012,0,0,0,0,0,0,1,0,0,1
2391,032190,2013,1,1,0,1,0,1,1,0,0,5
2392,032190,2014,1,1,1,1,0,1,1,1,1,8
2393,032190,2015,1,1,1,1,0,1,1,1,1,8
2394,032190,2016,1,1,0,1,1,1,0,0,0,5
2395,006730,2012,0,0,0,0,0,0,1,0,0,1
2396,006730,2013,1,1,0,1,0,1,1,0,0,5
2397,006730,2014,1,1,1,1,0,1,0,1,1,7
2398,006730,2015,1,1,1,1,1,1,0,1,0,7
2399,006730,2016,1,1,1,1,0,1,1,1,0,7
2400,025900,2012,0,0,0,0,0,0,1,0,0,1
2401,025900,2013,0,1,0,1,0,1,1,0,0,4
2402,025900,2014,1,1,1,1,0,1,1,1,1,8
2403,025900,2015,1,1,1,1,1,1,1,1,1,9
2404,025900,2016,1,1,0,1,1,1,1,1,0,7
2405,044490,2012,0,0,0,0,0,0,1,0,0,1
2406,044490,2013,0,0,0,0,0,0,1,0,0,1
2407,044490,2014,0,0,0,0,0,0,1,0,0,1
2408,044490,2015,0,0,0,0,0,0,1,0,0,1
2409,044490,2016,0,0,0,0,0,0,1,0,0,1
2410,013120,2012,0,0,0,0,0,0,1,0,0,1
2411,013120,2013,1,1,0,1,0,1,1,0,0,5
2412,013120,2014,1,1,1,1,0,1,1,1,1,8
2413,013120,2015,1,1,1,1,1,1,0,0,1,7
2414,013120,2016,1,1,0,1,1,1,1,1,0,7
2415,023410,2012,0,0,0,0,0,0,1,0,0,1
2416,023410,2013,1,1,0,1,0,1,1,0,0,5
2417,023410,2014,1,1,0,1,0,1,1,0,1,6
2418,023410,2015,1,1,1,1,1,1,1,1,1,9
2419,023410,2016,1,1,1,1,1,1,1,1,1,9
2420,003800,2012,0,0,0,0,0,0,1,0,0,1
